Date,Average Price,Volume
08-05-1981,5.842592477798462,301050
11-05-1981,5.8425925970077515,182925
12-05-1981,5.750000238418579,141075
13-05-1981,5.791666626930237,200475
14-05-1981,5.842592716217041,128250
15-05-1981,5.824074029922485,233550
18-05-1981,5.893518447875977,363825
19-05-1981,6.101851940155029,217350
20-05-1981,6.143518447875977,839700
21-05-1981,6.1064817905426025,97200
22-05-1981,6.2407402992248535,164025
26-05-1981,6.347222328186035,344250
27-05-1981,6.314814329147339,243675
28-05-1981,6.337962627410889,168075
29-05-1981,6.384259223937988,178875
01-06-1981,6.462963342666626,580500
02-06-1981,6.472222089767456,112050
03-06-1981,6.375,55350
04-06-1981,6.310184955596924,90450
05-06-1981,6.35185170173645,83025
08-06-1981,6.361111402511597,120150
09-06-1981,6.22685170173645,145800
10-06-1981,6.342592477798462,599400
11-06-1981,6.583333730697632,1383075
12-06-1981,6.726852178573608,953100
15-06-1981,6.870370149612427,327375
16-06-1981,6.847222328186035,158625
17-06-1981,6.777777671813965,252450
18-06-1981,6.662037134170532,167400
19-06-1981,6.574074029922485,170775
22-06-1981,6.4814817905426025,1666575
23-06-1981,6.472222089767456,133650
24-06-1981,6.509259462356567,303750
25-06-1981,6.490741014480591,122850
26-06-1981,6.393518924713135,97875
29-06-1981,6.416666746139526,62775
30-06-1981,6.4212965965271,201150
01-07-1981,6.407407999038696,621675
02-07-1981,6.379629850387573,172125
06-07-1981,6.1990742683410645,158625
07-07-1981,6.097222328186035,255825
08-07-1981,6.083333492279053,122175
09-07-1981,6.2361109256744385,93825
10-07-1981,6.199074029922485,168750
13-07-1981,6.106481552124023,185625
14-07-1981,5.958333134651184,546750
15-07-1981,6.018518567085266,261225
16-07-1981,5.995370149612427,274050
17-07-1981,5.995370149612427,209925
20-07-1981,5.893518567085266,184275
21-07-1981,5.814814925193787,110700
22-07-1981,5.856481432914734,146475
23-07-1981,5.782407641410828,148500
24-07-1981,5.907407283782959,199800
27-07-1981,5.981481432914734,93825
28-07-1981,5.925925970077515,54000
29-07-1981,5.944444537162781,51300
30-07-1981,5.89814817905426,51975
31-07-1981,5.9351853132247925,31725
03-08-1981,5.851852059364319,231525
04-08-1981,5.708333253860474,189000
05-08-1981,5.740740656852722,189000
06-08-1981,5.814815044403076,82350
07-08-1981,5.861111044883728,160650
10-08-1981,5.888888955116272,53325
11-08-1981,5.995370149612427,141075
12-08-1981,6.129629611968994,305100
13-08-1981,6.134259462356567,37800
14-08-1981,6.166666507720947,74250
17-08-1981,6.060185432434082,180225
18-08-1981,5.9490742683410645,97200
19-08-1981,5.879629492759705,54675
20-08-1981,5.925925850868225,30375
21-08-1981,5.9074074029922485,43875
24-08-1981,5.824074149131775,153900
25-08-1981,5.634259104728699,124875
26-08-1981,5.67129647731781,45225
27-08-1981,5.680555820465088,13500
28-08-1981,5.7500001192092896,45900
31-08-1981,5.745370268821716,213975
01-09-1981,5.69444477558136,141075
02-09-1981,5.680555820465088,18900
03-09-1981,5.537037134170532,81675
04-09-1981,5.384259223937988,78975
08-09-1981,5.347222566604614,151875
09-09-1981,5.222222328186035,78300
10-09-1981,5.351851940155029,224775
11-09-1981,5.509258985519409,498825
14-09-1981,5.5185182094573975,224775
15-09-1981,5.537036776542664,638550
16-09-1981,5.546296238899231,128250
17-09-1981,5.495370268821716,633150
18-09-1981,5.5185182094573975,159975
21-09-1981,5.662037014961243,232875
22-09-1981,5.648148059844971,347625
23-09-1981,5.537036776542664,162000
24-09-1981,5.587962985038757,228825
25-09-1981,5.472222208976746,1233900
28-09-1981,5.4351853132247925,419175
29-09-1981,5.472222208976746,329400
30-09-1981,5.481481552124023,209250
01-10-1981,5.564814567565918,154575
02-10-1981,5.731481671333313,500850
05-10-1981,5.833333373069763,105300
06-10-1981,5.787037014961243,137700
07-10-1981,5.85185170173645,58050
08-10-1981,6.0509257316589355,147825
09-10-1981,6.189814805984497,406350
12-10-1981,6.194444417953491,99225
13-10-1981,6.25,125550
14-10-1981,6.194444417953491,257850
15-10-1981,6.143518686294556,417825
16-10-1981,6.120370149612427,111375
19-10-1981,6.060185194015503,57375
20-10-1981,6.027777671813965,32400
21-10-1981,5.972222089767456,47925
22-10-1981,5.902777671813965,112725
23-10-1981,5.935185074806213,62775
26-10-1981,5.962962985038757,60750
27-10-1981,6.046296119689941,232875
28-10-1981,6.092592477798462,63450
29-10-1981,6.124999761581421,43875
30-10-1981,6.199074029922485,108000
02-11-1981,6.2685182094573975,99900
03-11-1981,6.240740537643433,374625
04-11-1981,6.217592477798462,120150
05-11-1981,6.273148059844971,142425
06-11-1981,6.351852178573608,358425
09-11-1981,6.412037372589111,165375
10-11-1981,6.527777910232544,720225
11-11-1981,6.523148059844971,135675
12-11-1981,6.458333492279053,456300
13-11-1981,6.300925970077515,129600
16-11-1981,6.134259223937988,234225
17-11-1981,6.083333253860474,27675
18-11-1981,6.013889193534851,1502550
19-11-1981,5.995370626449585,47925
20-11-1981,6.032407164573669,54000
23-11-1981,6.087962865829468,563625
24-11-1981,6.1111109256744385,90450
25-11-1981,6.222222089767456,529875
27-11-1981,6.217592477798462,160650
30-11-1981,6.1712963581085205,50625
01-12-1981,6.162037134170532,95175
02-12-1981,6.032407522201538,136350
03-12-1981,5.986111044883728,166050
04-12-1981,6.0833330154418945,321300
07-12-1981,6.032407522201538,48600
08-12-1981,6.0000001192092896,24975
09-12-1981,5.939814805984497,97875
10-12-1981,5.967592239379883,54675
11-12-1981,5.953703761100769,78300
14-12-1981,5.879629492759705,170775
15-12-1981,5.898147940635681,93150
16-12-1981,5.847222208976746,56700
17-12-1981,5.847222208976746,44550
18-12-1981,5.902777552604675,423225
21-12-1981,5.9259257316589355,376650
22-12-1981,5.902777671813965,54000
23-12-1981,5.902777671813965,85050
24-12-1981,5.916666388511658,22950
28-12-1981,5.962963104248047,51975
29-12-1981,5.953703761100769,161325
30-12-1981,5.953703761100769,69525
31-12-1981,6.009259104728699,86400
04-01-1982,6.009259223937988,64800
05-01-1982,5.962963104248047,123525
06-01-1982,5.861111044883728,199125
07-01-1982,5.717592477798462,506925
08-01-1982,5.740740776062012,98550
11-01-1982,5.657407283782959,223425
12-01-1982,5.499999761581421,399600
13-01-1982,5.449074029922485,72225
14-01-1982,5.3611109256744385,164025
15-01-1982,5.462962746620178,332100
18-01-1982,5.4861109256744385,124200
19-01-1982,5.504629850387573,99225
20-01-1982,5.4351853132247925,87750
21-01-1982,5.416666626930237,45900
22-01-1982,5.347222447395325,442800
25-01-1982,5.259259223937988,157275
26-01-1982,5.268518567085266,385425
27-01-1982,5.268518805503845,256500
28-01-1982,5.3749998807907104,407700
29-01-1982,5.5601853132247925,340200
01-02-1982,5.490740656852722,513000
02-02-1982,5.449074029922485,128925
03-02-1982,5.425925970077515,68175
04-02-1982,5.4212963581085205,113400
05-02-1982,5.629629611968994,66825
08-02-1982,5.597222328186035,51300
09-02-1982,5.564814805984497,96525
10-02-1982,5.680555582046509,46575
11-02-1982,5.842592716217041,140400
12-02-1982,5.9259257316589355,129600
16-02-1982,5.796296238899231,340875
17-02-1982,5.777777910232544,55350
18-02-1982,5.837963104248047,155925
19-02-1982,5.907407522201538,370575
22-02-1982,5.981481671333313,112725
23-02-1982,5.981481432914734,282150
24-02-1982,6.0462965965271,579150
25-02-1982,6.14814829826355,574425
26-02-1982,6.14814829826355,96525
01-03-1982,6.175925970077515,226125
02-03-1982,6.217592477798462,507600
03-03-1982,6.1712963581085205,394200
04-03-1982,6.1111109256744385,334125
05-03-1982,6.097222566604614,38475
08-03-1982,6.180555582046509,310500
09-03-1982,6.027777671813965,109350
10-03-1982,5.995370626449585,225450
11-03-1982,5.93055522441864,18225
12-03-1982,5.819444417953491,60750
15-03-1982,5.745370507240295,64800
16-03-1982,5.680555820465088,74250
17-03-1982,5.666666746139526,33075
18-03-1982,5.601851940155029,161325
19-03-1982,5.64814817905426,41850
22-03-1982,5.666666746139526,121500
23-03-1982,5.722222447395325,289575
24-03-1982,5.703703880310059,267300
25-03-1982,5.643518447875977,51975
26-03-1982,5.6574074029922485,37125
29-03-1982,5.574073910713196,215325
30-03-1982,5.541666746139526,558225
31-03-1982,5.57870352268219,93150
01-04-1982,5.57870352268219,236250
02-04-1982,5.763888835906982,467100
05-04-1982,5.814814925193787,242325
06-04-1982,5.814815044403076,100575
07-04-1982,5.874999761581421,57375
08-04-1982,5.949074029922485,94500
12-04-1982,6.0,203850
13-04-1982,5.990740537643433,97875
14-04-1982,5.912036776542664,169425
15-04-1982,5.89814817905426,241650
16-04-1982,5.840277791023254,200250
19-04-1982,5.791666865348816,75150
20-04-1982,5.826388955116272,63900
21-04-1982,5.902777671813965,136350
22-04-1982,6.0138890743255615,49050
23-04-1982,6.020833253860474,180900
26-04-1982,5.9999998807907104,89100
27-04-1982,5.972222089767456,141750
28-04-1982,5.9374998807907104,28800
29-04-1982,5.784722089767456,101250
30-04-1982,5.722222208976746,78750
03-05-1982,5.729166746139526,112950
04-05-1982,5.715277910232544,492300
05-05-1982,5.673611164093018,477900
06-05-1982,5.680555701255798,562950
07-05-1982,5.618055701255798,235350
10-05-1982,5.645833492279053,50850
11-05-1982,5.583333373069763,142650
12-05-1982,5.506944537162781,329400
13-05-1982,5.409722208976746,144900
14-05-1982,5.416666746139526,58050
17-05-1982,5.430555462837219,59400
18-05-1982,5.305555462837219,257400
19-05-1982,5.180555820465088,495000
20-05-1982,5.2847219705581665,367650
21-05-1982,5.361111044883728,188100
24-05-1982,5.388888716697693,21600
25-05-1982,5.5,110250
26-05-1982,5.465277791023254,106200
27-05-1982,5.402777671813965,40050
28-05-1982,5.284722328186035,194850
01-06-1982,5.1527780294418335,219150
02-06-1982,5.173611283302307,122400
03-06-1982,5.270833373069763,196200
04-06-1982,5.159722328186035,202950
07-06-1982,5.118055462837219,105300
08-06-1982,5.2500001192092896,42750
